EMAIL_INTERACTION_ID,CUSTOMER_ID,TIER,EMAIL_DATE,DELIVERY_STATUS,OPENED_FLAG,CLICKED_FLAG,REPLY_RECEIVED,REACH_BACK,EMAIL_TYPE,SUBJECT_CATEGORY
EML037528,1469500979,unidentified,2025-04-11,Delivered,true,false,false,false,Education,Awareness
EML037529,6253184578,tier_2,2025-11-16,Delivered,false,false,false,false,Education,Awareness
EML037530,4240931721,tier_2,2025-09-14,Delivered,true,false,false,false,Promo,Offer
EML037531,2080783067,tier_1,2025-09-15,Delivered,true,false,false,false,Education,Offer
EML037532,7888844196,tier_3,2025-01-15,Delivered,false,false,false,false,Promo,Product
EML037533,9591539820,tier_1,2025-06-14,Delivered,false,false,false,false,Promo,Awareness
EML037534,5600842794,tier_2,2025-08-01,Delivered,true,false,false,false,Follow-up,Generic
EML037535,1761088326,tier_1,2025-02-10,Delivered,true,false,false,true,Follow-up,Generic
EML037536,8444136721,tier_1,2025-02-26,Delivered,false,false,false,false,Education,Product
EML037537,4565716025,tier_2,2025-10-24,Delivered,false,false,false,false,Reminder,Awareness
EML037538,6431612859,tier_3,2025-01-24,Delivered,false,false,false,false,Promo,Product
EML037539,9884732788,tier_3,2025-09-18,Delivered,true,false,false,false,Education,Awareness
EML037540,6409782227,tier_1,2025-06-04,Delivered,true,false,false,false,Education,Generic
EML037541,3149698804,tier_3,2025-03-08,Delivered,false,false,false,false,Education,Product
EML037542,4570400994,unidentified,2025-03-04,Delivered,false,false,false,false,Education,Product
EML037543,8742537922,tier_1,2025-11-06,Delivered,true,false,false,true,Promo,Offer
EML037544,4675968373,tier_2,2025-08-06,Delivered,false,false,false,false,Follow-up,Awareness
EML037545,5480754474,unidentified,2025-06-14,Delivered,false,false,false,false,Follow-up,Awareness
EML037546,2723922548,unidentified,2025-04-02,Delivered,false,false,false,false,Education,Offer
EML037547,7977670374,tier_3,2025-07-02,Delivered,true,true,false,false,Reminder,Generic
EML037548,8077533798,tier_2,2025-04-16,Delivered,true,false,false,false,Education,Product
EML037549,2711339220,tier_2,2025-04-28,Bounced,false,false,false,false,Follow-up,Offer
EML037550,9385110159,tier_1,2025-03-29,Delivered,false,false,false,false,Education,Awareness
EML037551,7475746113,unidentified,2025-01-12,Bounced,false,false,false,false,Promo,Offer
EML037552,5063547005,tier_1,2025-12-02,Delivered,true,false,false,false,Follow-up,Generic
EML037553,1696670525,tier_1,2025-08-13,Delivered,false,false,false,false,Follow-up,Product
EML037554,3454841820,tier_3,2025-04-26,Delivered,true,true,false,false,Promo,Offer
EML037555,6321800305,tier_2,2025-07-01,Delivered,false,false,false,false,Reminder,Product
EML037556,5663032563,tier_2,2025-02-28,Delivered,true,false,false,false,Follow-up,Awareness
EML037557,6295466028,tier_3,2025-09-13,Delivered,true,false,false,false,Follow-up,Awareness
EML037558,7191093819,tier_1,2025-08-23,Delivered,true,false,false,false,Promo,Generic
EML037559,3475338336,tier_2,2025-12-16,Delivered,false,false,false,false,Follow-up,Generic
EML037560,4523727368,tier_2,2025-01-07,Delivered,false,false,false,false,Education,Offer
EML037561,6160489844,tier_3,2025-06-28,Delivered,false,false,false,false,Education,Product
EML037562,6832919997,unidentified,2025-11-23,Delivered,false,false,false,false,Education,Product
EML037563,8488911848,tier_1,2025-10-08,Delivered,false,false,false,false,Reminder,Generic
EML037564,2106646187,tier_1,2025-11-01,Delivered,true,false,false,false,Education,Awareness
EML037565,4344970064,unidentified,2025-09-08,Delivered,true,false,false,true,Reminder,Product
EML037566,7256071168,tier_1,2025-12-05,Delivered,false,false,false,false,Follow-up,Generic
EML037567,5429952893,tier_1,2025-04-08,Delivered,false,false,false,false,Education,Generic
EML037568,7360009462,tier_1,2025-09-04,Delivered,false,false,false,false,Reminder,Generic
EML037569,6568765378,tier_3,2025-08-20,Delivered,false,false,false,false,Education,Product
EML037570,4362383810,tier_1,2025-12-20,Delivered,false,false,false,false,Reminder,Awareness
EML037571,6721065175,tier_1,2025-08-13,Delivered,true,false,false,false,Follow-up,Generic
EML037572,9724082175,tier_2,2025-03-23,Delivered,false,false,false,false,Follow-up,Awareness
EML037573,4537595830,tier_1,2025-04-15,Delivered,false,false,false,false,Education,Offer
EML037574,6787214646,tier_1,2025-05-04,Delivered,true,false,true,false,Education,Generic
EML037575,3043463969,tier_3,2025-03-31,Delivered,false,false,false,false,Promo,Awareness
EML037576,5961042312,tier_1,2025-05-10,Delivered,true,false,false,false,Education,Awareness
EML037577,7486381236,tier_1,2025-02-13,Delivered,false,false,false,false,Reminder,Generic
EML037578,6500999537,tier_3,2025-02-25,Delivered,true,false,false,false,Education,Awareness
EML037579,4316109076,tier_3,2025-04-11,Delivered,false,false,false,false,Education,Product
EML037580,1489613336,tier_2,2025-09-29,Delivered,false,false,false,false,Follow-up,Product
EML037581,5089343906,unidentified,2025-11-05,Delivered,false,false,false,false,Promo,Generic
EML037582,9356513562,tier_1,2025-03-10,Delivered,false,false,false,false,Follow-up,Product
EML037583,3703759898,tier_1,2025-05-16,Delivered,true,true,false,false,Promo,Generic
EML037584,4193446382,unidentified,2025-03-14,Delivered,false,false,false,false,Promo,Product
EML037585,9971829189,tier_1,2025-01-27,Delivered,false,false,false,false,Promo,Generic
EML037586,3475338336,tier_2,2025-08-06,Delivered,true,false,false,false,Promo,Generic
EML037587,4014566957,tier_3,2025-07-18,Delivered,false,false,false,false,Education,Offer
EML037588,9163816548,tier_2,2025-08-09,Delivered,false,false,false,false,Follow-up,Awareness
EML037589,1922227899,tier_3,2025-02-14,Delivered,true,false,false,false,Education,Generic
EML037590,4138579819,tier_3,2025-06-27,Delivered,true,false,false,true,Education,Offer
EML037591,6376085755,tier_1,2025-06-24,Delivered,false,false,false,false,Reminder,Awareness
EML037592,6665333646,tier_1,2025-03-09,Delivered,true,false,false,false,Education,Product
EML037593,6932012317,tier_1,2025-04-24,Delivered,true,false,false,false,Promo,Generic
EML037594,5750331329,tier_1,2025-05-10,Delivered,false,false,false,false,Education,Offer
EML037595,4597261273,unidentified,2025-05-16,Delivered,true,false,false,false,Education,Product
EML037596,9121145113,tier_1,2025-07-19,Delivered,false,false,false,false,Promo,Awareness
EML037597,9654252346,unidentified,2025-02-04,Delivered,true,false,false,false,Reminder,Product
EML037598,8189069328,tier_2,2025-08-22,Delivered,true,false,false,false,Education,Awareness
EML037599,7029475927,tier_2,2025-05-02,Delivered,false,false,false,false,Reminder,Offer
EML037600,3803454388,tier_2,2025-08-04,Delivered,true,false,false,false,Promo,Generic
EML037601,5148103837,tier_1,2025-10-31,Delivered,false,false,false,false,Education,Generic
EML037602,8435695348,tier_3,2025-08-12,Delivered,false,false,false,false,Education,Awareness
EML037603,6511529192,tier_2,2025-08-09,Bounced,false,false,false,false,Follow-up,Product
EML037604,2108666881,tier_1,2025-10-04,Delivered,true,true,true,false,Follow-up,Offer
EML037605,3325642659,tier_3,2025-01-06,Delivered,true,false,false,true,Reminder,Generic
EML037606,3863692946,tier_2,2025-09-07,Delivered,false,false,false,false,Reminder,Offer
EML037607,3904584925,tier_3,2025-09-20,Delivered,false,false,false,false,Education,Awareness
EML037608,7468722287,tier_1,2025-07-06,Delivered,false,false,false,false,Follow-up,Offer
EML037609,3265753454,unidentified,2025-04-25,Delivered,false,false,false,false,Promo,Offer
EML037610,8747114637,tier_3,2025-04-28,Delivered,false,false,false,false,Reminder,Awareness
EML037611,3340071312,tier_1,2025-01-11,Delivered,false,false,false,false,Reminder,Product
EML037612,2187577346,tier_2,2025-06-15,Delivered,false,false,false,false,Reminder,Awareness
EML037613,4925353230,unidentified,2025-04-18,Delivered,true,false,false,false,Promo,Generic
EML037614,9104714077,tier_1,2025-08-03,Delivered,true,false,false,false,Reminder,Offer
EML037615,1548072849,tier_1,2025-04-19,Delivered,true,false,false,false,Reminder,Awareness
EML037616,2043318904,tier_1,2025-09-02,Delivered,true,false,true,true,Education,Offer
EML037617,2334529217,tier_2,2025-07-15,Bounced,false,false,false,false,Follow-up,Generic
EML037618,1361110357,tier_3,2025-05-17,Delivered,false,false,false,false,Promo,Offer
EML037619,9391165846,tier_2,2025-01-31,Delivered,true,false,false,false,Reminder,Product
EML037620,1622787981,tier_2,2025-03-09,Delivered,false,false,false,false,Education,Awareness
EML037621,1943485035,tier_2,2025-06-18,Delivered,false,false,false,false,Follow-up,Offer
EML037622,5331278425,tier_2,2025-06-03,Delivered,false,false,false,false,Follow-up,Awareness
EML037623,7171780371,tier_1,2025-08-02,Delivered,false,false,false,false,Promo,Product
EML037624,6061736046,tier_2,2025-06-03,Delivered,false,false,false,false,Reminder,Generic
EML037625,6186524487,tier_2,2025-09-05,Bounced,false,false,false,false,Reminder,Awareness
EML037626,2894667904,tier_2,2025-02-11,Delivered,false,false,false,false,Reminder,Awareness
EML037627,9244197370,tier_3,2025-04-20,Delivered,true,true,false,false,Promo,Offer
EML037628,3741156093,tier_1,2025-12-10,Delivered,false,false,false,false,Follow-up,Generic
EML037629,8651768842,tier_2,2025-07-02,Delivered,false,false,false,false,Reminder,Awareness
EML037630,8148762829,tier_2,2025-06-29,Delivered,false,false,false,false,Education,Awareness
EML037631,3932555937,tier_2,2025-01-24,Delivered,false,false,false,false,Follow-up,Generic
EML037632,2292086412,tier_1,2025-08-02,Delivered,true,false,false,false,Follow-up,Product
EML037633,4005007058,unidentified,2025-08-25,Delivered,false,false,false,false,Education,Generic
EML037634,7266943772,tier_1,2025-02-10,Delivered,false,false,false,false,Reminder,Generic
EML037635,5251378612,tier_1,2025-06-14,Delivered,true,false,false,true,Promo,Offer
EML037636,4885380366,tier_2,2025-10-08,Delivered,false,false,false,false,Follow-up,Awareness
EML037637,2615934012,tier_3,2025-11-23,Delivered,false,false,false,false,Reminder,Offer
EML037638,5460777561,tier_2,2025-09-04,Delivered,false,false,false,false,Follow-up,Product
EML037639,1852027898,tier_1,2025-01-05,Delivered,true,true,false,false,Education,Product
EML037640,8656555019,tier_2,2025-04-13,Delivered,false,false,false,false,Reminder,Product
EML037641,5023476961,tier_2,2025-12-04,Delivered,false,false,false,false,Education,Product
EML037642,2992858485,tier_1,2025-08-25,Delivered,false,false,false,false,Follow-up,Awareness
EML037643,7109527997,tier_2,2025-01-30,Delivered,false,false,false,false,Promo,Offer
EML037644,4283263529,tier_1,2025-05-08,Delivered,false,false,false,false,Promo,Generic
EML037645,2065712232,tier_1,2025-01-11,Delivered,false,false,false,false,Reminder,Product
EML037646,8356819375,unidentified,2025-02-05,Bounced,false,false,false,false,Reminder,Awareness
EML037647,2048871858,tier_3,2025-05-31,Delivered,false,false,false,false,Promo,Product
EML037648,2902573265,tier_1,2025-04-22,Bounced,false,false,false,false,Education,Offer
EML037649,2592054090,tier_1,2025-11-29,Delivered,false,false,false,false,Promo,Awareness
EML037650,2460488889,tier_3,2025-08-10,Delivered,false,false,false,false,Education,Awareness
EML037651,5196000640,tier_1,2025-05-04,Delivered,false,false,false,false,Follow-up,Awareness
EML037652,7620360708,tier_2,2025-07-15,Delivered,false,false,false,false,Education,Offer
EML037653,3696601399,tier_2,2025-04-18,Delivered,false,false,false,false,Reminder,Offer
EML037654,3354624337,unidentified,2025-08-30,Delivered,false,false,false,false,Education,Generic
EML037655,8977384428,tier_2,2025-12-26,Delivered,true,false,false,true,Education,Generic
EML037656,8048082228,tier_1,2025-08-18,Delivered,true,false,false,false,Promo,Product
EML037657,9088224963,tier_1,2025-05-04,Delivered,false,false,false,false,Reminder,Awareness
EML037658,8659645707,tier_2,2025-01-21,Delivered,false,false,false,false,Reminder,Awareness
EML037659,7304458063,tier_3,2025-07-23,Bounced,false,false,false,false,Education,Awareness
EML037660,4860007446,tier_2,2025-06-20,Delivered,false,false,false,false,Promo,Generic
EML037661,5974002176,tier_1,2025-04-13,Delivered,false,false,false,false,Follow-up,Offer
EML037662,8793225202,tier_3,2025-10-17,Delivered,false,false,false,false,Follow-up,Product
EML037663,9165204565,unidentified,2025-03-16,Delivered,false,false,false,false,Education,Awareness
EML037664,5292287999,unidentified,2025-08-29,Delivered,false,false,false,false,Reminder,Offer
EML037665,5409848395,tier_2,2025-12-14,Delivered,false,false,false,false,Follow-up,Offer
EML037666,9793219593,tier_3,2025-02-28,Bounced,false,false,false,false,Education,Product
EML037667,5979791972,tier_1,2025-10-10,Delivered,true,false,false,false,Promo,Offer
EML037668,2301115181,tier_2,2025-09-24,Delivered,false,false,false,false,Promo,Generic
EML037669,2173758843,tier_1,2025-11-17,Delivered,false,false,false,false,Education,Generic
EML037670,3297677571,tier_2,2025-09-24,Delivered,false,false,false,false,Education,Offer
EML037671,4271415471,unidentified,2025-11-05,Delivered,false,false,false,false,Reminder,Awareness
EML037672,7715162470,tier_3,2025-11-22,Delivered,false,false,false,false,Reminder,Awareness
EML037673,3261998057,tier_3,2025-04-18,Delivered,false,false,false,false,Reminder,Awareness
EML037674,5554053221,tier_3,2025-07-09,Delivered,true,false,false,false,Education,Product
EML037675,4012072269,tier_2,2025-07-05,Bounced,false,false,false,false,Education,Generic
EML037676,5908797758,tier_1,2025-09-25,Delivered,false,false,false,false,Follow-up,Product
EML037677,3781435506,tier_1,2025-02-12,Delivered,true,false,false,false,Education,Product
EML037678,7259185414,tier_2,2025-02-28,Delivered,true,false,false,false,Follow-up,Generic
EML037679,3269237944,tier_2,2025-07-21,Delivered,false,false,false,false,Promo,Product
EML037680,8551576089,tier_1,2025-07-09,Delivered,true,false,false,false,Follow-up,Generic
EML037681,9454217326,tier_1,2025-09-05,Delivered,true,false,false,false,Promo,Awareness
EML037682,8200311199,tier_2,2025-01-02,Delivered,false,false,false,false,Follow-up,Product
EML037683,3192387771,tier_1,2025-10-19,Delivered,false,false,false,false,Promo,Generic
EML037684,2735279732,tier_2,2025-02-11,Delivered,false,false,false,false,Education,Awareness
EML037685,1085926206,tier_1,2025-07-17,Delivered,true,true,false,true,Promo,Offer
EML037686,2030159941,tier_2,2025-04-30,Delivered,false,false,false,false,Follow-up,Product
EML037687,2064386537,unidentified,2025-01-06,Delivered,false,false,false,false,Follow-up,Product
EML037688,1969883076,tier_1,2025-03-29,Delivered,false,false,false,false,Promo,Generic
EML037689,5191822655,tier_2,2025-12-02,Delivered,true,false,false,false,Reminder,Offer
EML037690,9170571760,tier_1,2025-03-15,Delivered,false,false,false,false,Promo,Generic
EML037691,9094145495,tier_2,2025-06-21,Delivered,false,false,false,false,Education,Offer
EML037692,7437330106,tier_3,2025-10-13,Delivered,true,false,false,false,Follow-up,Generic
EML037693,4019986183,unidentified,2025-04-21,Delivered,false,false,false,false,Reminder,Product
EML037694,4908916647,tier_3,2025-03-12,Delivered,false,false,false,false,Follow-up,Awareness
EML037695,1350318237,tier_1,2025-05-31,Delivered,true,false,false,false,Education,Awareness
EML037696,3397053656,tier_2,2025-07-19,Delivered,false,false,false,false,Follow-up,Generic
EML037697,4031614071,tier_1,2025-04-04,Delivered,true,false,false,false,Reminder,Offer
EML037698,7868230211,tier_1,2025-10-14,Delivered,false,false,false,false,Reminder,Offer
EML037699,8384666665,tier_1,2025-10-21,Delivered,false,false,false,false,Education,Offer
EML037700,2669572480,tier_3,2025-08-29,Delivered,true,false,false,false,Reminder,Generic
EML037701,4106922014,tier_1,2025-06-05,Delivered,false,false,false,false,Reminder,Awareness
EML037702,5418967208,tier_2,2025-12-26,Delivered,false,false,false,false,Promo,Product
EML037703,4140205683,tier_2,2025-04-12,Delivered,false,false,false,false,Education,Awareness
EML037704,4086426048,tier_1,2025-02-14,Bounced,false,false,false,false,Follow-up,Offer
EML037705,3397053656,tier_2,2025-04-11,Delivered,true,false,false,false,Education,Offer
EML037706,3005904235,tier_2,2025-01-19,Delivered,false,false,false,false,Promo,Offer
EML037707,8573196974,tier_3,2025-02-20,Delivered,false,false,false,false,Follow-up,Product
EML037708,2138344314,tier_1,2025-07-31,Delivered,true,true,false,false,Education,Awareness
EML037709,2286430537,tier_3,2025-08-01,Delivered,false,false,false,false,Follow-up,Product
EML037710,2415307974,tier_3,2025-03-14,Delivered,false,false,false,false,Education,Awareness
EML037711,5882020598,tier_2,2025-06-16,Delivered,true,false,false,false,Promo,Product
EML037712,2433427988,tier_2,2025-03-26,Delivered,false,false,false,false,Follow-up,Awareness
EML037713,2607725810,tier_2,2025-10-30,Delivered,true,true,false,false,Reminder,Product
EML037714,8887994895,tier_2,2025-04-19,Delivered,true,true,false,true,Promo,Awareness
EML037715,6113203888,tier_1,2025-04-02,Delivered,true,true,false,false,Reminder,Generic
EML037716,8444154308,tier_3,2025-08-04,Delivered,false,false,false,false,Education,Generic
EML037717,5405448900,tier_1,2025-09-10,Delivered,true,false,false,false,Reminder,Product
EML037718,7964109831,tier_1,2025-07-05,Delivered,false,false,false,false,Promo,Offer
EML037719,4506405939,tier_1,2025-10-08,Delivered,false,false,false,false,Education,Generic
EML037720,9149539424,tier_2,2025-04-14,Delivered,false,false,false,false,Promo,Generic
EML037721,8587225836,tier_1,2025-01-15,Delivered,false,false,false,false,Reminder,Offer
EML037722,3225275386,unidentified,2025-10-15,Delivered,true,false,false,false,Follow-up,Offer
EML037723,2388373810,tier_1,2025-12-12,Delivered,false,false,false,false,Reminder,Offer
EML037724,1076179255,tier_1,2025-12-06,Delivered,false,false,false,false,Follow-up,Product
EML037725,1173539060,tier_2,2025-11-19,Delivered,false,false,false,false,Promo,Offer
EML037726,7236236727,tier_1,2025-05-21,Delivered,false,false,false,false,Promo,Awareness
EML037727,9920815795,tier_1,2025-03-13,Delivered,true,false,false,true,Education,Generic
EML037728,1238458782,tier_2,2025-07-29,Delivered,true,false,false,false,Follow-up,Generic
EML037729,4229792427,tier_1,2025-10-30,Delivered,false,false,false,false,Follow-up,Awareness
EML037730,4990522489,tier_1,2025-09-17,Delivered,true,false,false,false,Follow-up,Generic
EML037731,4529358033,tier_1,2025-07-15,Delivered,true,false,false,true,Education,Awareness
EML037732,7549964740,tier_2,2025-04-01,Delivered,false,false,false,false,Follow-up,Generic
EML037733,4247345825,tier_1,2025-07-29,Delivered,false,false,false,false,Education,Generic
EML037734,2863781413,tier_2,2025-12-26,Delivered,false,false,false,false,Education,Generic
EML037735,6509198942,unidentified,2025-01-16,Delivered,false,false,false,false,Education,Offer
EML037736,6610104966,tier_1,2025-09-28,Delivered,false,false,false,false,Education,Awareness
EML037737,5967802784,tier_1,2025-10-04,Delivered,false,false,false,false,Education,Awareness
EML037738,3873886679,tier_2,2025-08-09,Delivered,false,false,false,false,Education,Generic
EML037739,1438336328,tier_2,2025-08-28,Bounced,false,false,false,false,Education,Offer
EML037740,4455151411,tier_2,2025-10-23,Delivered,false,false,false,false,Reminder,Awareness
EML037741,6152565107,tier_1,2025-05-26,Delivered,true,false,false,false,Follow-up,Product
EML037742,1397431773,tier_3,2025-04-19,Delivered,false,false,false,false,Promo,Generic
EML037743,7848727141,tier_3,2025-06-24,Delivered,false,false,false,false,Education,Offer
EML037744,2049052165,tier_2,2025-12-24,Delivered,true,false,false,false,Education,Offer
EML037745,3015945567,tier_1,2025-03-12,Delivered,false,false,false,false,Education,Awareness
EML037746,1862449296,tier_2,2025-03-01,Delivered,false,false,false,false,Reminder,Generic
EML037747,3438574973,tier_1,2025-10-05,Delivered,false,false,false,false,Reminder,Offer
EML037748,2563889454,tier_1,2025-02-21,Delivered,true,false,false,false,Education,Offer
EML037749,5409873650,tier_3,2025-02-18,Delivered,true,false,true,false,Follow-up,Generic
EML037750,8230884722,tier_1,2025-10-01,Delivered,false,false,false,false,Follow-up,Offer
EML037751,7748091793,tier_2,2025-06-14,Delivered,false,false,false,false,Follow-up,Offer
EML037752,8200311199,tier_2,2025-06-20,Delivered,false,false,false,false,Promo,Generic
EML037753,9517988199,tier_2,2025-09-21,Delivered,false,false,false,false,Reminder,Offer
EML037754,8652617651,tier_2,2025-06-06,Delivered,true,false,false,false,Education,Product
EML037755,3192387771,tier_1,2025-10-23,Delivered,false,false,false,false,Reminder,Product
EML037756,2120888764,tier_1,2025-12-13,Delivered,false,false,false,false,Education,Generic
EML037757,8703469346,tier_2,2025-02-06,Delivered,false,false,false,false,Education,Offer
EML037758,7247940411,tier_3,2025-09-08,Delivered,true,false,true,false,Follow-up,Awareness
EML037759,5337739486,tier_2,2025-12-13,Delivered,false,false,false,false,Education,Generic
EML037760,6542112033,tier_2,2025-07-03,Delivered,false,false,false,false,Follow-up,Product
EML037761,8817185298,tier_1,2025-06-18,Delivered,false,false,false,false,Education,Offer
EML037762,7404253536,tier_2,2025-02-01,Delivered,false,false,false,false,Follow-up,Awareness
EML037763,8787302841,tier_1,2025-03-13,Bounced,false,false,false,false,Reminder,Awareness
EML037764,7634702293,tier_2,2025-08-25,Delivered,true,false,false,false,Education,Offer
EML037765,4699698170,tier_3,2025-05-27,Delivered,true,true,false,false,Reminder,Awareness
EML037766,9362232894,tier_1,2025-05-31,Delivered,true,false,false,false,Follow-up,Generic
EML037767,1153382268,tier_2,2025-12-04,Delivered,false,false,false,false,Follow-up,Generic
EML037768,4275955285,tier_2,2025-04-01,Delivered,true,false,false,false,Education,Generic
EML037769,1542892281,tier_2,2025-12-27,Delivered,false,false,false,false,Follow-up,Awareness
EML037770,2616011826,tier_1,2025-10-19,Delivered,false,false,false,false,Reminder,Product
EML037771,6231234229,tier_2,2025-07-26,Delivered,false,false,false,false,Reminder,Product
EML037772,8872010474,tier_1,2025-09-13,Delivered,false,false,false,false,Promo,Generic
EML037773,1503489845,tier_1,2025-09-05,Delivered,true,false,false,false,Follow-up,Awareness
EML037774,8962778653,tier_2,2025-11-22,Delivered,false,false,false,false,Reminder,Offer
EML037775,9386584082,unidentified,2025-06-27,Delivered,false,false,false,false,Follow-up,Product
EML037776,5916804813,tier_1,2025-06-08,Delivered,true,false,false,false,Follow-up,Awareness
EML037777,3316572330,tier_1,2025-04-06,Delivered,true,true,false,false,Promo,Awareness
EML037778,4523897901,tier_3,2025-09-21,Delivered,true,false,false,false,Education,Awareness
EML037779,6985811140,tier_1,2025-07-29,Delivered,true,false,false,false,Follow-up,Offer
EML037780,5978780337,unidentified,2025-10-07,Delivered,false,false,false,false,Promo,Offer
EML037781,5352588875,tier_1,2025-08-28,Delivered,true,false,false,false,Education,Generic
EML037782,4262943116,tier_1,2025-05-27,Delivered,false,false,false,false,Reminder,Awareness
EML037783,7805355796,tier_2,2025-02-16,Delivered,false,false,false,false,Promo,Offer
EML037784,9884061591,unidentified,2025-02-23,Delivered,true,false,false,false,Education,Awareness
EML037785,2755076214,tier_1,2025-04-12,Delivered,true,false,false,false,Education,Product
EML037786,8470559028,tier_1,2025-09-10,Delivered,false,false,false,false,Follow-up,Offer
EML037787,2863738269,unidentified,2025-12-20,Delivered,false,false,false,false,Follow-up,Awareness
EML037788,1856906702,tier_2,2025-09-27,Delivered,true,false,false,false,Follow-up,Awareness
EML037789,4653268100,tier_3,2025-01-24,Delivered,true,false,false,false,Reminder,Generic
EML037790,7601146578,tier_3,2025-06-02,Delivered,false,false,false,false,Education,Product
EML037791,7584201305,unidentified,2025-09-28,Delivered,false,false,false,false,Education,Product
EML037792,7632305047,tier_1,2025-03-07,Bounced,false,false,false,false,Education,Offer
EML037793,2727520728,tier_1,2025-03-11,Delivered,false,false,false,false,Follow-up,Offer
EML037794,9384413552,tier_3,2025-01-18,Delivered,true,false,false,false,Follow-up,Awareness
EML037795,2439311412,tier_1,2025-03-09,Delivered,true,false,false,false,Promo,Awareness
EML037796,1025301534,tier_3,2025-02-11,Delivered,false,false,false,false,Follow-up,Awareness
EML037797,3198269162,tier_2,2025-04-07,Delivered,true,false,false,false,Promo,Offer
EML037798,1996996220,tier_1,2025-02-21,Delivered,false,false,false,false,Follow-up,Awareness
EML037799,9194857960,tier_2,2025-02-08,Delivered,true,false,false,false,Reminder,Product
EML037800,4125375513,tier_1,2025-07-10,Delivered,false,false,false,false,Education,Generic
EML037801,6354187687,tier_2,2025-04-08,Bounced,false,false,false,false,Follow-up,Generic
EML037802,7624490204,tier_3,2025-05-22,Delivered,true,false,false,false,Reminder,Offer
EML037803,4400818395,tier_2,2025-06-18,Delivered,false,false,false,false,Promo,Awareness
EML037804,1432635579,tier_1,2025-01-29,Delivered,false,false,false,false,Education,Offer
EML037805,7782821524,tier_1,2025-03-10,Delivered,false,false,false,false,Education,Product
EML037806,3501216388,tier_1,2025-06-19,Delivered,false,false,false,false,Promo,Offer
EML037807,6959791209,tier_3,2025-04-30,Delivered,false,false,false,false,Follow-up,Awareness
EML037808,8250796237,tier_2,2025-05-20,Delivered,true,false,false,false,Follow-up,Awareness
EML037809,6487111171,tier_1,2025-08-13,Delivered,false,false,false,false,Education,Generic
EML037810,5423837643,tier_1,2025-04-02,Delivered,false,false,false,false,Follow-up,Product
EML037811,8284278579,tier_1,2025-08-30,Delivered,false,false,false,false,Follow-up,Awareness
EML037812,1111513244,tier_1,2025-04-26,Delivered,false,false,false,false,Follow-up,Generic
EML037813,9385440646,tier_1,2025-06-13,Delivered,true,false,false,false,Reminder,Awareness
EML037814,2640795611,tier_1,2025-07-13,Delivered,true,false,false,false,Follow-up,Awareness
EML037815,6381405062,tier_1,2025-12-14,Bounced,false,false,false,false,Education,Product
EML037816,8581241189,tier_1,2025-01-10,Delivered,false,false,false,false,Promo,Generic
EML037817,6353902593,tier_3,2025-04-19,Delivered,false,false,false,false,Follow-up,Product
EML037818,5507922524,tier_1,2025-09-16,Delivered,false,false,false,false,Follow-up,Offer
EML037819,8486572777,tier_2,2025-08-23,Delivered,true,false,false,false,Follow-up,Generic
EML037820,8381568476,tier_1,2025-05-31,Delivered,true,false,false,false,Reminder,Generic
EML037821,7868230211,tier_1,2025-10-14,Delivered,false,false,false,false,Reminder,Offer
EML037822,7225442402,tier_1,2025-04-22,Delivered,true,false,false,false,Promo,Awareness
EML037823,7867591406,unidentified,2025-04-26,Delivered,false,false,false,false,Promo,Product
EML037824,9090798513,tier_2,2025-02-26,Delivered,true,false,false,false,Reminder,Generic
EML037825,8434849406,tier_1,2025-01-13,Delivered,false,false,false,false,Education,Offer
EML037826,2755076214,tier_1,2025-10-26,Delivered,false,false,false,false,Follow-up,Product
EML037827,6281713359,tier_2,2025-05-14,Delivered,false,false,false,false,Promo,Product
EML037828,2432019787,tier_3,2025-11-25,Delivered,true,false,false,false,Follow-up,Offer
EML037829,4573414531,tier_1,2025-03-10,Delivered,true,false,false,false,Education,Offer
EML037830,7899412391,unidentified,2025-03-17,Delivered,false,false,false,false,Education,Product
EML037831,2539906070,tier_2,2025-03-14,Delivered,true,false,false,false,Education,Offer
EML037832,2682507839,tier_2,2025-08-17,Delivered,false,false,false,false,Follow-up,Awareness
EML037833,2407804912,tier_1,2025-09-04,Delivered,true,false,false,false,Education,Awareness
EML037834,7876804690,unidentified,2025-09-23,Delivered,false,false,false,false,Promo,Offer
EML037835,3781435506,tier_1,2025-02-12,Delivered,false,false,false,false,Follow-up,Offer
EML037836,1571440473,tier_1,2025-02-04,Delivered,false,false,false,false,Follow-up,Awareness
EML037837,3379051918,tier_2,2025-12-08,Delivered,false,false,false,false,Reminder,Offer
EML037838,5634679850,tier_3,2025-09-10,Delivered,false,false,false,false,Reminder,Awareness
EML037839,8149209003,tier_1,2025-08-20,Delivered,false,false,false,false,Follow-up,Awareness
EML037840,3977601074,tier_1,2025-06-04,Delivered,true,false,false,false,Follow-up,Generic
EML037841,6671624467,tier_1,2025-03-14,Delivered,false,false,false,false,Education,Generic
EML037842,3955527998,tier_2,2025-04-16,Delivered,false,false,false,false,Promo,Product
EML037843,9496251247,tier_2,2025-11-15,Delivered,false,false,false,false,Education,Awareness
EML037844,5737924745,tier_1,2025-09-07,Delivered,false,false,false,false,Education,Product
EML037845,9205613982,unidentified,2025-09-18,Delivered,false,false,false,false,Reminder,Generic
