INTERACTION_ID,CUSTOMER_ID,TIER,CONTACT_DATE,CALL_TYPE,CALL_DURATION,REACH_BACK
INT049937,1006110268,tier_2,2025-05-24,Follow-up,30,false
INT049938,6413920970,tier_2,2025-08-26,Inbound,10,false
INT049939,8768832652,tier_3,2025-08-20,Outbound,30,true
INT049940,5246842459,unidentified,2025-08-26,Follow-up,20,false
INT049941,1605788224,tier_3,2025-12-27,Follow-up,40,false
INT049942,2288668956,tier_2,2025-10-22,Follow-up,50,false
INT049943,6545999516,tier_1,2025-05-14,Outbound,30,true
INT049944,8267595336,tier_1,2025-09-25,Follow-up,50,false
INT049945,8284278579,tier_1,2025-06-03,Follow-up,10,false
INT049946,7774370092,tier_2,2025-06-05,Outbound,40,false
INT049947,5286305483,tier_2,2025-11-06,Follow-up,40,false
INT049948,3861735777,unidentified,2025-01-20,Follow-up,40,false
INT049949,3685971365,tier_2,2025-08-16,Outbound,10,true
INT049950,1272618847,tier_1,2025-06-11,Outbound,50,false
INT049951,2805383014,tier_3,2025-01-12,Follow-up,30,false
INT049952,4602952085,tier_2,2025-06-09,Follow-up,30,false
INT049953,5403133723,tier_3,2025-08-19,Follow-up,50,false
INT049954,1547754005,tier_2,2025-05-02,Inbound,40,false
INT049955,6720295236,tier_2,2025-04-03,Outbound,40,false
INT049956,3719325468,tier_1,2025-07-11,Follow-up,20,false
INT049957,1943943370,unidentified,2025-07-24,Inbound,10,false
INT049958,3145752633,tier_1,2025-07-14,Inbound,20,false
INT049959,7176870621,unidentified,2025-12-16,Outbound,10,false
INT049960,3187688227,tier_2,2025-01-24,Outbound,50,false
INT049961,2217695616,tier_1,2025-04-19,Inbound,20,false
INT049962,1242259750,tier_3,2025-10-21,Inbound,10,false
INT049963,5258561383,tier_1,2025-08-26,Follow-up,20,false
INT049964,2264108364,tier_1,2025-02-15,Outbound,10,true
INT049965,2750348971,tier_2,2025-10-21,Follow-up,10,false
INT049966,5567283983,tier_1,2025-05-25,Outbound,30,false
INT049967,2745218234,tier_1,2025-05-09,Outbound,40,false
INT049968,3094550735,tier_1,2025-08-17,Follow-up,50,false
INT049969,6708239057,tier_3,2025-04-26,Outbound,10,false
INT049970,3448310912,unidentified,2025-08-30,Follow-up,10,false
INT049971,5969608104,tier_3,2025-03-01,Outbound,50,false
INT049972,5233625138,tier_3,2025-03-19,Follow-up,50,false
INT049973,5204491123,tier_2,2025-02-26,Follow-up,40,false
INT049974,8649648290,tier_3,2025-11-26,Outbound,40,false
INT049975,2298373259,tier_3,2025-03-12,Follow-up,20,false
INT049976,8973353825,tier_3,2025-09-17,Inbound,40,false
INT049977,9912676190,tier_1,2025-12-28,Outbound,40,true
INT049978,7975309936,tier_1,2025-07-09,Follow-up,20,false
INT049979,8990913977,tier_2,2025-12-06,Follow-up,10,false
INT049980,9279460036,unidentified,2025-07-24,Inbound,40,false
INT049981,5742963370,tier_2,2025-03-09,Follow-up,40,true
INT049982,7756423670,tier_1,2025-01-10,Outbound,30,true
INT049983,5061686000,tier_2,2025-07-14,Follow-up,20,true
INT049984,8815014090,tier_1,2025-02-23,Follow-up,30,false
INT049985,2095843049,tier_2,2025-01-29,Follow-up,30,false
INT049986,2355851954,unidentified,2025-08-12,Outbound,50,false
INT049987,4706996029,unidentified,2025-08-06,Outbound,30,true
INT049988,2874873172,tier_2,2025-11-08,Follow-up,20,true
INT049989,2463873880,tier_2,2025-11-25,Follow-up,30,false
INT049990,2996794290,tier_3,2025-11-28,Outbound,50,false
INT049991,8958907912,tier_1,2025-02-16,Outbound,10,false
INT049992,2853872783,unidentified,2025-09-18,Outbound,50,false
INT049993,4952645137,tier_2,2025-01-08,Outbound,30,true
INT049994,5669457205,tier_1,2025-12-03,Follow-up,20,false
INT049995,9303510175,unidentified,2025-08-17,Inbound,30,true
INT049996,8852698453,unidentified,2025-09-22,Follow-up,20,false
INT049997,6054229049,unidentified,2025-05-05,Outbound,50,false
INT049998,3745418711,tier_1,2025-11-28,Outbound,20,false
INT049999,1564898740,tier_2,2025-02-17,Outbound,50,false
INT050000,7856290693,tier_1,2025-06-08,Inbound,30,false
INT050001,2611452375,tier_1,2025-02-01,Inbound,30,true
INT050002,6281281951,tier_2,2025-04-23,Inbound,20,true
INT050003,1884992480,tier_2,2025-10-23,Follow-up,20,true
INT050004,8167995736,tier_3,2025-09-08,Follow-up,50,false
INT050005,4264663950,tier_3,2025-05-05,Outbound,20,false
INT050006,4517867785,tier_2,2025-07-23,Follow-up,30,true
INT050007,6152565107,tier_1,2025-05-13,Follow-up,40,false
INT050008,9005300089,tier_3,2025-05-08,Inbound,50,false
INT050009,8023623111,tier_1,2025-01-12,Inbound,40,true
INT050010,4480037693,tier_1,2025-07-24,Inbound,10,false
INT050011,4894690914,tier_1,2025-05-08,Follow-up,10,false
INT050012,3316572330,tier_1,2025-03-18,Follow-up,40,false
INT050013,8974920409,tier_2,2025-06-30,Inbound,10,false
INT050014,7970888409,tier_1,2025-04-01,Outbound,10,true
INT050015,2402039521,tier_2,2025-05-01,Inbound,10,false
INT050016,2042654715,tier_2,2025-05-14,Inbound,50,false
INT050017,3411303449,tier_3,2025-11-18,Outbound,10,false
INT050018,5375305559,tier_1,2025-02-13,Inbound,10,false
INT050019,9872423470,unidentified,2025-02-28,Outbound,10,false
INT050020,6878307149,tier_2,2025-01-16,Inbound,20,false
INT050021,1799178041,tier_1,2025-12-13,Inbound,40,true
INT050022,1662503031,tier_1,2025-03-16,Inbound,30,false
INT050023,2148790138,tier_2,2025-08-02,Outbound,20,true
INT050024,6764974113,tier_2,2025-03-25,Follow-up,50,false
INT050025,9191569487,tier_3,2025-01-19,Outbound,50,false
INT050026,9198554269,unidentified,2025-06-14,Follow-up,50,false
INT050027,6312090878,tier_1,2025-02-11,Follow-up,40,false
INT050028,3513554741,tier_3,2025-01-05,Inbound,10,true
INT050029,7310187020,tier_1,2025-04-18,Inbound,20,false
INT050030,5405448900,tier_1,2025-11-11,Follow-up,50,false
INT050031,2054248964,tier_1,2025-10-30,Outbound,10,true
INT050032,2476393611,tier_1,2025-02-08,Inbound,30,true
INT050033,8824400078,tier_2,2025-12-01,Outbound,10,false
INT050034,3998056518,tier_2,2025-08-06,Outbound,50,false
INT050035,5401012683,tier_2,2025-11-12,Inbound,50,false
INT050036,1587416214,tier_3,2025-10-23,Inbound,20,false
INT050037,8568202371,tier_3,2025-11-04,Inbound,10,true
INT050038,1403461422,tier_1,2025-03-15,Outbound,20,false
INT050039,7921103320,tier_3,2025-04-19,Follow-up,20,false
INT050040,7933279893,tier_1,2025-09-13,Outbound,10,false
INT050041,4329713403,tier_2,2025-09-17,Outbound,20,true
INT050042,7978999482,tier_1,2025-12-12,Outbound,10,true
INT050043,2998685103,tier_1,2025-01-12,Follow-up,40,false
INT050044,2011894122,tier_2,2025-04-08,Follow-up,20,true
INT050045,2239040532,tier_1,2025-04-29,Follow-up,40,false
INT050046,3864298539,tier_3,2025-11-16,Inbound,50,false
INT050047,7319107267,tier_1,2025-07-27,Outbound,20,false
INT050048,7642872355,tier_2,2025-12-29,Follow-up,10,false
INT050049,3192387771,tier_1,2025-05-07,Outbound,50,false
INT050050,6772224530,tier_1,2025-03-26,Follow-up,50,false
INT050051,8961435154,unidentified,2025-07-03,Follow-up,40,false
INT050052,7938044798,unidentified,2025-11-13,Inbound,50,false
INT050053,7068171130,tier_2,2025-06-13,Follow-up,20,false
INT050054,7888748100,tier_1,2025-03-01,Follow-up,30,false
INT050055,1184898717,tier_1,2025-01-30,Outbound,10,true
INT050056,7028968428,tier_1,2025-03-11,Inbound,50,true
INT050057,3398282572,tier_1,2025-04-22,Inbound,50,true
INT050058,9086971201,tier_3,2025-03-19,Inbound,30,false
INT050059,8229630661,tier_1,2025-11-22,Outbound,30,false
INT050060,6174989522,tier_3,2025-04-06,Follow-up,20,false
INT050061,9877505135,tier_3,2025-08-27,Outbound,30,false
INT050062,4316336156,tier_1,2025-04-24,Follow-up,50,false
INT050063,7184400092,tier_1,2025-06-03,Inbound,30,true
INT050064,3940975235,tier_2,2025-10-16,Outbound,30,false
INT050065,1856906702,tier_2,2025-06-15,Outbound,30,false
INT050066,7585909209,unidentified,2025-09-24,Outbound,40,true
INT050067,3190037944,tier_1,2025-04-10,Outbound,20,false
INT050068,5603859153,tier_2,2025-01-03,Follow-up,30,false
INT050069,1999238639,tier_2,2025-09-29,Inbound,10,true
INT050070,3605119247,tier_1,2025-12-14,Outbound,10,false
INT050071,5342452228,tier_1,2025-09-10,Follow-up,10,true
INT050072,1242776966,tier_1,2025-12-25,Follow-up,30,false
INT050073,7621893727,tier_2,2025-02-04,Inbound,50,false
INT050074,7966406285,tier_3,2025-10-07,Inbound,10,false
INT050075,3145752633,tier_1,2025-01-30,Follow-up,50,false
INT050076,3034127924,tier_2,2025-02-01,Outbound,50,false
INT050077,4737979786,tier_1,2025-12-12,Outbound,20,false
INT050078,6102620396,unidentified,2025-05-29,Outbound,50,false
INT050079,9602393396,tier_1,2025-12-04,Inbound,30,false
INT050080,3398282572,tier_1,2025-01-12,Outbound,40,false
INT050081,4277284485,tier_1,2025-07-31,Inbound,40,false
INT050082,3508512007,tier_3,2025-08-30,Outbound,40,false
INT050083,7993733766,tier_1,2025-08-22,Inbound,10,false
INT050084,6861651755,tier_1,2025-12-02,Outbound,40,true
INT050085,5520548568,tier_1,2025-05-05,Outbound,30,false
INT050086,6266006989,tier_1,2025-02-02,Outbound,50,false
INT050087,4804833313,tier_2,2025-04-22,Follow-up,50,false
INT050088,6152565107,tier_1,2025-01-26,Follow-up,40,false
INT050089,5928828064,tier_1,2025-03-01,Inbound,50,true
INT050090,6918764671,tier_1,2025-09-26,Inbound,50,false
INT050091,9222587246,tier_3,2025-05-13,Outbound,40,false
INT050092,2270888898,tier_3,2025-01-07,Follow-up,50,false
INT050093,6935936867,tier_2,2025-07-21,Outbound,40,true
INT050094,8912990723,tier_1,2025-04-11,Inbound,20,false
INT050095,5378008344,tier_3,2025-06-19,Outbound,50,false
INT050096,1034151929,tier_2,2025-06-28,Inbound,10,true
INT050097,4865822773,tier_2,2025-07-03,Outbound,40,false
INT050098,4608744530,tier_1,2025-08-17,Inbound,30,false
INT050099,4703245224,unidentified,2025-09-07,Inbound,10,false
INT050100,4680607415,tier_3,2025-12-01,Inbound,10,true
INT050101,8622247011,tier_2,2025-05-15,Follow-up,10,false
INT050102,2399169403,tier_1,2025-09-01,Follow-up,30,true
INT050103,7095360792,tier_1,2025-07-22,Outbound,10,true
INT050104,7116205167,unidentified,2025-09-20,Follow-up,30,false
INT050105,7544424219,tier_1,2025-03-14,Inbound,30,true
INT050106,3530880841,tier_1,2025-09-17,Follow-up,50,false
INT050107,7292331580,tier_2,2025-05-05,Outbound,30,true
INT050108,2704822255,tier_3,2025-10-28,Follow-up,30,false
INT050109,8801878844,tier_2,2025-11-04,Outbound,30,false
INT050110,7699200800,tier_1,2025-12-21,Inbound,30,false
INT050111,1045116766,tier_1,2025-12-08,Inbound,30,false
INT050112,3338334659,tier_2,2025-04-29,Inbound,10,true
INT050113,6767043317,tier_1,2025-05-29,Inbound,20,false
INT050114,2823526188,tier_3,2025-02-26,Outbound,40,false
INT050115,4373801596,tier_2,2025-10-20,Inbound,10,false
INT050116,7448425215,tier_1,2025-11-03,Follow-up,50,false
INT050117,4766468105,tier_3,2025-01-06,Outbound,40,false
INT050118,4176291979,tier_3,2025-11-16,Outbound,30,false
INT050119,9635431357,tier_1,2025-07-03,Follow-up,40,false
INT050120,4452598946,tier_2,2025-03-19,Outbound,10,false
INT050121,2752932987,tier_1,2025-08-06,Inbound,50,false
INT050122,3864298539,tier_3,2025-11-16,Inbound,50,false
INT050123,3198269162,tier_2,2025-08-25,Outbound,20,false
INT050124,8531864292,tier_1,2025-03-01,Inbound,40,false
INT050125,3632088543,unidentified,2025-05-05,Inbound,40,false
INT050126,1814446867,tier_2,2025-05-24,Outbound,40,true
INT050127,5302885404,tier_1,2025-06-04,Inbound,20,true
INT050128,2724067589,tier_1,2025-08-15,Inbound,50,false
INT050129,3581720208,tier_1,2025-09-30,Inbound,30,true
INT050130,1386369785,tier_2,2025-01-20,Outbound,20,false
INT050131,4752410721,unidentified,2025-08-03,Outbound,50,false
INT050132,1270889060,unidentified,2025-06-08,Inbound,50,false
INT050133,8104674265,tier_1,2025-09-30,Follow-up,50,false
INT050134,5856227709,tier_1,2025-12-19,Follow-up,10,false
INT050135,9872423470,unidentified,2025-02-28,Outbound,10,false
INT050136,1776220736,tier_2,2025-12-28,Outbound,10,true
INT050137,4854997368,tier_3,2025-03-18,Follow-up,50,false
INT050138,7499455347,tier_1,2025-06-07,Inbound,10,true
INT050139,6559421180,unidentified,2025-08-27,Follow-up,50,false
INT050140,3219523695,tier_2,2025-09-02,Inbound,20,true
INT050141,4603127780,unidentified,2025-03-24,Follow-up,40,false
INT050142,1757436474,tier_1,2025-06-24,Inbound,10,true
INT050143,5339285108,unidentified,2025-10-24,Inbound,20,false
INT050144,8052364594,tier_2,2025-02-22,Inbound,30,false
INT050145,1026614925,tier_2,2025-06-10,Outbound,20,false
INT050146,8409305288,tier_3,2025-02-14,Inbound,20,false
INT050147,8103216600,unidentified,2025-01-04,Follow-up,40,false
INT050148,2095194988,unidentified,2025-09-16,Outbound,30,false
INT050149,3025955579,tier_2,2025-02-11,Outbound,50,false
INT050150,9937047480,tier_3,2025-01-31,Inbound,10,false
INT050151,3174011873,tier_1,2025-03-19,Inbound,20,false
INT050152,3832542308,tier_2,2025-06-16,Inbound,10,false
INT050153,8738740945,tier_2,2025-01-21,Follow-up,50,false
INT050154,2488413698,tier_2,2025-01-17,Follow-up,20,false
INT050155,6572083816,tier_1,2025-04-20,Inbound,50,true
INT050156,6474565833,tier_3,2025-04-27,Outbound,20,false
INT050157,5390284298,tier_1,2025-08-05,Follow-up,10,false
INT050158,4792763376,tier_2,2025-03-30,Inbound,10,true
INT050159,3697360693,tier_1,2025-05-03,Inbound,10,false
INT050160,3100138779,tier_1,2025-05-13,Inbound,50,false
INT050161,6197902172,unidentified,2025-02-10,Follow-up,40,false
INT050162,2590845972,unidentified,2025-02-02,Outbound,50,false
INT050163,2802062621,tier_1,2025-04-04,Outbound,50,false
INT050164,1309886373,tier_2,2025-05-01,Outbound,30,true
INT050165,6296766017,unidentified,2025-02-05,Inbound,20,false
INT050166,7904884376,tier_2,2025-06-04,Inbound,10,true
INT050167,7537710396,tier_2,2025-02-23,Inbound,50,true
INT050168,3344786740,unidentified,2025-10-04,Inbound,40,false
INT050169,3826697559,tier_2,2025-11-14,Outbound,10,false
INT050170,5749325104,tier_2,2025-02-27,Follow-up,30,false
INT050171,7404192080,tier_2,2025-09-05,Inbound,50,false
INT050172,4066736698,tier_3,2025-12-29,Outbound,10,true
INT050173,3112417370,tier_1,2025-12-26,Inbound,10,false
INT050174,9381889466,tier_1,2025-06-20,Outbound,50,false
INT050175,9385110159,tier_1,2025-08-15,Follow-up,40,false
INT050176,8827261494,tier_3,2025-05-03,Outbound,40,false
INT050177,5960838827,tier_2,2025-04-09,Follow-up,10,false
INT050178,3667155073,tier_3,2025-11-13,Outbound,30,false
INT050179,3369867929,tier_1,2025-01-13,Inbound,30,true
INT050180,2699242743,tier_2,2025-12-25,Inbound,20,false
INT050181,2996877801,tier_1,2025-01-26,Follow-up,40,false
INT050182,5637110970,tier_2,2025-04-03,Outbound,20,true
INT050183,1281703172,tier_3,2025-12-19,Outbound,30,false
INT050184,2086086276,tier_1,2025-10-26,Follow-up,10,false
INT050185,8711927367,unidentified,2025-03-08,Inbound,20,false
INT050186,4239406784,tier_1,2025-09-04,Follow-up,10,true
INT050187,3580867247,tier_3,2025-08-15,Inbound,50,false
INT050188,9928059165,tier_1,2025-11-21,Follow-up,30,false
INT050189,6230654037,tier_1,2025-05-23,Outbound,10,true
INT050190,8482658572,tier_1,2025-10-29,Follow-up,50,true
INT050191,7256283904,tier_2,2025-10-22,Outbound,30,false
INT050192,3397297352,tier_1,2025-03-27,Follow-up,10,true
INT050193,3844853872,tier_3,2025-03-22,Inbound,50,false
INT050194,8172651965,unidentified,2025-09-27,Inbound,40,false
INT050195,7481358052,tier_1,2025-03-23,Inbound,40,false
INT050196,4011914934,unidentified,2025-10-12,Inbound,20,false
INT050197,4000218921,tier_1,2025-03-31,Follow-up,30,false
INT050198,2097938600,tier_1,2025-02-02,Follow-up,30,false
INT050199,7176870621,unidentified,2025-12-16,Outbound,10,false
INT050200,7072244516,tier_1,2025-05-23,Inbound,50,true
INT050201,4824960067,tier_2,2025-12-29,Inbound,20,false
INT050202,7237380777,tier_1,2025-09-20,Outbound,30,false
INT050203,2062650485,tier_2,2025-11-08,Outbound,40,true
INT050204,1186779247,tier_1,2025-02-08,Follow-up,50,false
INT050205,8975678064,unidentified,2025-03-20,Inbound,10,false
INT050206,9475262827,tier_3,2025-02-27,Outbound,30,false
INT050207,4356020727,tier_1,2025-04-04,Inbound,40,false
INT050208,5749279536,tier_1,2025-12-14,Inbound,30,false
INT050209,6044936149,tier_1,2025-07-17,Outbound,10,false
INT050210,2468486949,tier_2,2025-07-08,Follow-up,30,false
INT050211,9634800201,tier_1,2025-05-27,Inbound,20,false
INT050212,5788652932,tier_1,2025-11-02,Inbound,30,true
INT050213,8539695165,tier_1,2025-01-06,Inbound,20,true
INT050214,1469500979,unidentified,2025-10-06,Outbound,40,false
INT050215,7722400286,tier_1,2025-07-31,Inbound,40,true
INT050216,5759627168,tier_1,2025-03-11,Follow-up,50,true
INT050217,2692813077,tier_2,2025-04-02,Outbound,50,false
INT050218,6844479991,tier_3,2025-04-08,Follow-up,30,false
INT050219,4298464614,tier_2,2025-08-10,Outbound,40,false
INT050220,8508222364,tier_3,2025-05-23,Outbound,10,false
INT050221,8450290869,tier_1,2025-06-12,Outbound,10,true
INT050222,4956059622,tier_2,2025-02-10,Inbound,50,false
INT050223,6580325464,unidentified,2025-01-19,Follow-up,10,false
INT050224,9017661388,tier_1,2025-08-09,Inbound,10,false
INT050225,3328720057,tier_2,2025-07-06,Follow-up,40,true
INT050226,9622675338,tier_2,2025-07-16,Inbound,50,false
INT050227,7020318270,tier_3,2025-12-22,Follow-up,10,false
INT050228,7256283904,tier_2,2025-02-14,Follow-up,20,false
INT050229,5686843216,tier_3,2025-02-17,Follow-up,50,false
INT050230,4385595134,tier_1,2025-01-11,Follow-up,20,false
INT050231,3026531881,tier_1,2025-05-27,Inbound,10,false
INT050232,8224222257,tier_1,2025-06-25,Follow-up,20,false
INT050233,4041166600,tier_1,2025-01-29,Outbound,20,true
INT050234,8188658944,tier_2,2025-12-31,Inbound,50,false
INT050235,9948193567,tier_2,2025-11-05,Follow-up,20,false
INT050236,3513579037,tier_1,2025-04-24,Outbound,30,false
INT050237,5005694785,tier_1,2025-12-05,Follow-up,20,true
INT050238,7710543078,tier_3,2025-02-27,Follow-up,30,false
INT050239,9038063189,tier_2,2025-12-12,Follow-up,20,false
INT050240,7453629459,tier_2,2025-07-24,Follow-up,40,false
INT050241,5418238535,tier_2,2025-10-12,Inbound,30,false
INT050242,5204491123,tier_2,2025-10-31,Follow-up,20,false
INT050243,3204913087,tier_1,2025-10-15,Follow-up,40,true
INT050244,2877741588,unidentified,2025-03-15,Inbound,30,false
INT050245,3480215205,tier_2,2025-12-05,Follow-up,50,false
INT050246,1868698537,tier_1,2025-01-31,Outbound,40,false
INT050247,3114105647,unidentified,2025-01-13,Outbound,50,true
INT050248,3201686392,tier_1,2025-11-29,Inbound,20,false
INT050249,9385110159,tier_1,2025-05-24,Inbound,50,false
INT050250,7895561418,tier_3,2025-09-22,Outbound,10,false
INT050251,6188282564,tier_1,2025-10-04,Outbound,40,true
INT050252,1205100247,tier_3,2025-05-06,Inbound,40,true
INT050253,2357366588,tier_1,2025-11-04,Follow-up,20,false
INT050254,9414535560,tier_1,2025-11-28,Inbound,20,false
INT050255,5015820948,tier_1,2025-06-27,Follow-up,40,true
INT050256,7708843022,tier_1,2025-11-28,Follow-up,20,true
INT050257,7236530271,tier_3,2025-03-06,Inbound,30,false
INT050258,8828294797,tier_1,2025-08-27,Outbound,50,false
INT050259,3529964835,tier_1,2025-04-17,Inbound,30,false
INT050260,4260660819,tier_1,2025-11-17,Outbound,30,false
INT050261,5066303918,tier_1,2025-12-17,Follow-up,40,true
INT050262,7743810886,tier_2,2025-05-07,Follow-up,40,false
INT050263,7499455347,tier_1,2025-06-07,Inbound,10,true
INT050264,6332434737,tier_1,2025-02-09,Follow-up,10,true
INT050265,7876357307,tier_1,2025-03-31,Follow-up,10,false
INT050266,1034151929,tier_2,2025-06-28,Inbound,10,true
INT050267,7078885918,tier_3,2025-07-10,Follow-up,50,true
INT050268,4487383036,tier_2,2025-05-13,Inbound,20,false
INT050269,7360009462,tier_1,2025-12-07,Outbound,20,false
INT050270,3189475696,tier_2,2025-08-17,Outbound,10,false
INT050271,5030893855,tier_2,2025-07-17,Inbound,30,false
INT050272,6184784225,unidentified,2025-06-25,Follow-up,20,false
INT050273,5265385360,tier_1,2025-03-21,Outbound,40,false
INT050274,9093101197,tier_2,2025-01-24,Follow-up,20,false
INT050275,6631874576,tier_1,2025-11-12,Outbound,10,true
INT050276,9819985009,tier_1,2025-10-07,Follow-up,20,true
INT050277,5175311558,tier_2,2025-02-08,Follow-up,50,true
INT050278,8088886675,tier_2,2025-04-04,Outbound,20,false
INT050279,4133369025,unidentified,2025-03-31,Follow-up,20,false
INT050280,3581533100,tier_2,2025-07-04,Follow-up,40,true
INT050281,7906049252,tier_1,2025-09-07,Inbound,50,false
INT050282,9427076068,tier_1,2025-05-29,Outbound,40,true
INT050283,8135398969,tier_1,2025-12-04,Inbound,40,true
INT050284,8180605383,tier_2,2025-04-05,Follow-up,30,false
INT050285,5350706871,tier_2,2025-11-27,Inbound,10,false
INT050286,7037974365,tier_1,2025-03-12,Inbound,20,false
INT050287,6928543477,tier_2,2025-09-20,Follow-up,20,false
INT050288,1443996647,tier_2,2025-11-10,Outbound,30,false
INT050289,1699133122,tier_1,2025-03-03,Outbound,30,false
INT050290,1213940213,tier_2,2025-06-20,Outbound,20,false
INT050291,6776587165,tier_3,2025-11-21,Inbound,10,false
INT050292,8989548551,tier_1,2025-05-08,Inbound,20,false
INT050293,8623450725,tier_2,2025-05-17,Follow-up,10,false
INT050294,2071141818,tier_3,2025-10-02,Follow-up,30,false
INT050295,1437158171,unidentified,2025-10-24,Outbound,50,false
INT050296,4177675819,unidentified,2025-10-06,Outbound,40,true
INT050297,6071728675,tier_3,2025-11-11,Follow-up,40,false
INT050298,3385260744,tier_2,2025-06-25,Inbound,40,false
INT050299,3901077350,unidentified,2025-01-06,Follow-up,30,false
INT050300,8916187875,tier_3,2025-10-17,Inbound,50,false
INT050301,8604057759,tier_2,2025-07-04,Outbound,40,false
INT050302,6604499975,tier_1,2025-04-26,Outbound,40,false
INT050303,1582956812,unidentified,2025-03-14,Follow-up,20,true
INT050304,2668509798,tier_1,2025-02-12,Inbound,50,true
INT050305,1862015920,tier_1,2025-12-23,Outbound,30,true
INT050306,8789699713,tier_2,2025-08-25,Outbound,10,true
INT050307,9677461222,tier_2,2025-05-25,Outbound,40,false
INT050308,6038852095,tier_1,2025-09-19,Inbound,10,true
INT050309,6613162944,tier_1,2025-01-23,Follow-up,50,false
INT050310,7914762572,tier_1,2025-04-30,Follow-up,20,false
INT050311,2603538922,tier_3,2025-01-27,Outbound,20,false
INT050312,8937681852,tier_3,2025-08-21,Follow-up,10,false
INT050313,8900944268,tier_2,2025-01-05,Outbound,40,false
INT050314,7592376703,tier_1,2025-01-10,Outbound,50,false
INT050315,9049775945,tier_1,2025-02-15,Outbound,30,false
INT050316,4589056058,tier_1,2025-02-20,Outbound,40,false
INT050317,6089157643,tier_2,2025-03-15,Outbound,50,false
INT050318,8916187875,tier_3,2025-09-15,Inbound,50,false
INT050319,6578001925,tier_3,2025-03-19,Outbound,40,false
INT050320,3849195136,tier_2,2025-02-24,Outbound,40,false
INT050321,7823167056,tier_2,2025-12-31,Inbound,50,false
INT050322,9116515969,tier_1,2025-07-23,Follow-up,10,false
INT050323,8038675645,tier_2,2025-04-16,Inbound,50,true
INT050324,1124091123,tier_1,2025-12-03,Outbound,40,false
INT050325,9130246819,unidentified,2025-12-07,Inbound,10,false
INT050326,1830470917,tier_2,2025-11-28,Outbound,30,false
INT050327,7061332198,tier_2,2025-12-07,Outbound,50,false
INT050328,9566303831,tier_1,2025-06-07,Inbound,50,false
INT050329,9622675338,tier_2,2025-03-20,Follow-up,10,false
INT050330,7878589098,unidentified,2025-04-06,Follow-up,20,true
INT050331,1917281967,tier_1,2025-09-21,Inbound,10,true
INT050332,4409176817,tier_3,2025-02-04,Outbound,20,false
INT050333,1324079352,tier_2,2025-01-18,Follow-up,30,false
INT050334,1680999902,unidentified,2025-01-26,Follow-up,40,false
INT050335,7290992740,unidentified,2025-11-28,Inbound,10,false
INT050336,3869722232,tier_2,2025-06-24,Inbound,40,false
INT050337,1032186420,tier_1,2025-05-03,Outbound,30,true
INT050338,7690562269,tier_1,2025-05-16,Follow-up,50,false
INT050339,4504428507,tier_2,2025-01-13,Inbound,40,false
INT050340,4862247272,tier_3,2025-04-14,Inbound,30,false
INT050341,1159279175,tier_1,2025-05-24,Outbound,10,false
INT050342,6947341425,tier_3,2025-12-08,Outbound,20,false
INT050343,3780342343,unidentified,2025-10-21,Inbound,20,false
INT050344,2725562547,tier_1,2025-02-28,Inbound,20,true
INT050345,1250528543,tier_1,2025-04-24,Inbound,40,false
INT050346,1763227632,tier_1,2025-06-12,Inbound,10,true
INT050347,5040640570,tier_3,2025-12-18,Outbound,20,true
INT050348,7041582340,tier_3,2025-08-16,Follow-up,10,false
INT050349,9634800201,tier_1,2025-01-07,Follow-up,40,false
INT050350,9014440101,tier_3,2025-05-02,Outbound,40,false
INT050351,6237755890,tier_2,2025-08-05,Outbound,50,false
INT050352,4603127780,unidentified,2025-02-01,Follow-up,50,true
INT050353,2116705211,tier_1,2025-09-05,Outbound,40,true
INT050354,1221578552,tier_1,2025-01-30,Outbound,20,false
INT050355,3693820794,tier_1,2025-01-02,Outbound,10,true
INT050356,6070445158,tier_1,2025-02-08,Outbound,20,false
INT050357,2874474571,tier_2,2025-07-09,Outbound,30,false
INT050358,6490568682,tier_2,2025-09-26,Inbound,50,false
INT050359,9903780844,tier_3,2025-06-27,Inbound,20,false
INT050360,5171646157,tier_2,2025-04-30,Inbound,50,true
INT050361,5585102984,tier_1,2025-04-07,Follow-up,20,false
INT050362,5174542349,tier_2,2025-10-23,Inbound,10,false
INT050363,4322183874,tier_1,2025-03-16,Inbound,40,true
INT050364,9819035225,tier_3,2025-12-16,Inbound,10,false
INT050365,2347221867,tier_1,2025-04-07,Follow-up,10,false
INT050366,7775969477,tier_1,2025-06-29,Follow-up,10,false
INT050367,6312090878,tier_1,2025-01-11,Inbound,10,false
INT050368,2476056996,tier_2,2025-08-21,Follow-up,30,true
INT050369,9487954843,tier_2,2025-06-06,Outbound,20,false
INT050370,8931950834,tier_2,2025-01-02,Follow-up,10,false
INT050371,8609226204,tier_1,2025-05-15,Inbound,40,false
INT050372,9945752392,tier_2,2025-02-16,Inbound,20,false
INT050373,6753443284,tier_3,2025-12-10,Inbound,40,false
INT050374,4944879576,unidentified,2025-10-05,Follow-up,40,false
INT050375,6111724317,tier_1,2025-09-22,Inbound,50,false
INT050376,6659662817,tier_2,2025-09-25,Inbound,50,false
INT050377,7193702720,unidentified,2025-05-10,Outbound,30,false
INT050378,6525962466,tier_2,2025-06-05,Outbound,50,true
INT050379,1752995025,tier_2,2025-04-03,Inbound,50,false
INT050380,2875190537,tier_1,2025-12-22,Outbound,50,true
INT050381,3624950476,tier_3,2025-03-11,Follow-up,40,false
