CONGRESS_INTERACTION_ID,CUSTOMER_ID,TIER,CONGRESS_NAME,MODE,START_TIME,END_TIME,INVITATION_SENT,REGISTERED,ATTENDED,SESSIONS_ATTENDED,MINUTES_SPENT,PARTICIPATION_TYPE,BOOTH_VISIT,MSL_MEETING,INTENT_SCORE,POST_CONGRESS_FOLLOWUP
CON04175,4315025322,tier_2,Med Innovation Hub,Virtual,2025-03-11 15:00:00.000,2025-03-11 20:00:00.000,true,true,true,1,45,Delegate,false,false,4,false
CON04176,7903443555,tier_1,World Therapy Connect,Physical,2025-06-27 10:00:00.000,2025-06-27 16:00:00.000,true,false,false,0,0,Delegate,false,false,2,false
CON04177,3936718772,tier_2,Med Innovation Hub,Physical,2025-06-14 10:00:00.000,2025-06-14 14:00:00.000,true,true,true,3,135,Delegate,true,true,3,false
CON04178,2952000472,tier_2,Future Care 360,Virtual,2025-01-17 10:00:00.000,2025-01-17 15:00:00.000,true,true,true,6,360,Delegate,true,false,5,false
CON04179,5982761777,tier_1,Clinical Excellence Y,Virtual,2025-08-27 16:00:00.000,2025-08-27 18:00:00.000,true,true,true,2,90,Delegate,true,false,4,false
CON04180,9077555482,tier_2,World Therapy Connect,Virtual,2025-03-09 14:00:00.000,2025-03-09 19:00:00.000,true,true,true,5,225,Delegate,true,true,4,true
CON04181,5737319533,tier_1,Global Med Summit A,Virtual,2025-04-16 10:00:00.000,2025-04-16 16:00:00.000,true,true,false,0,0,Speaker,false,false,3,true
CON04182,2986708876,tier_1,World Therapy Connect,Hybrid,2025-08-17 10:00:00.000,2025-08-17 13:00:00.000,true,true,false,0,0,Delegate,false,false,3,false
CON04183,1638474328,tier_2,Med Innovation Hub,Virtual,2025-04-17 11:00:00.000,2025-04-17 14:00:00.000,true,true,true,1,30,Delegate,true,false,4,true
CON04184,7627857283,tier_2,World Therapy Connect,Hybrid,2025-06-26 10:00:00.000,2025-06-26 16:00:00.000,true,true,true,3,180,Speaker,false,false,5,false
CON04185,9109964286,tier_1,Health Forum X,Physical,2025-04-21 13:00:00.000,2025-04-21 20:00:00.000,true,true,true,1,45,Delegate,false,false,3,false
CON04186,5423837643,tier_1,Health Forum X,Hybrid,2025-12-26 11:00:00.000,2025-12-26 17:00:00.000,true,true,true,2,80,Delegate,false,true,3,false
CON04187,1899568986,tier_2,Future Care 360,Physical,2025-04-11 09:00:00.000,2025-04-11 13:00:00.000,true,false,false,0,0,Delegate,false,false,1,false
CON04188,4095434188,tier_2,Therapy Advance Z,Physical,2025-08-26 09:00:00.000,2025-08-26 15:00:00.000,true,true,true,6,270,Speaker,false,false,3,false
CON04189,2065712232,tier_1,Clinical Excellence Y,Virtual,2025-11-15 09:00:00.000,2025-11-15 11:00:00.000,true,true,true,4,180,Delegate,true,true,3,true
CON04190,3495058665,tier_1,Med Innovation Hub,Hybrid,2025-05-15 13:00:00.000,2025-05-15 15:00:00.000,true,true,true,1,60,Delegate,false,true,4,false
CON04191,6713102021,tier_2,Global Med Summit A,Physical,2025-01-08 11:00:00.000,2025-01-08 16:00:00.000,true,false,false,0,0,Delegate,false,false,2,false
CON04192,8850312271,tier_2,Med Innovation Hub,Virtual,2025-04-04 16:00:00.000,2025-04-04 18:00:00.000,true,true,true,6,180,Delegate,true,false,4,false
CON04193,6202033040,tier_2,Global Med Summit A,Hybrid,2025-06-26 14:00:00.000,2025-06-26 18:00:00.000,true,true,true,5,300,Delegate,true,false,4,true
CON04194,5750331329,tier_1,Future Care 360,Hybrid,2025-12-01 11:00:00.000,2025-12-01 14:00:00.000,true,true,true,3,120,Chairperson,false,false,4,false
CON04195,6338721656,tier_1,World Therapy Connect,Virtual,2025-06-05 14:00:00.000,2025-06-05 16:00:00.000,true,false,false,0,0,Chairperson,false,false,1,false
CON04196,9121790177,tier_1,Med Innovation Hub,Virtual,2025-11-01 16:00:00.000,2025-11-01 23:00:00.000,true,true,true,2,120,Chairperson,false,true,5,false
CON04197,5982761777,tier_1,Future Care 360,Physical,2025-03-24 12:00:00.000,2025-03-24 16:00:00.000,true,true,true,4,120,Delegate,false,false,5,true
CON04198,1336629913,tier_1,Med Innovation Hub,Physical,2025-03-15 11:00:00.000,2025-03-15 13:00:00.000,true,true,true,5,225,Delegate,false,false,3,false
CON04199,2312444637,tier_2,Health Forum X,Hybrid,2025-08-01 09:00:00.000,2025-08-01 14:00:00.000,true,true,false,0,0,Delegate,false,false,3,false
CON04200,3838625703,tier_1,Global Med Summit A,Virtual,2025-11-23 12:00:00.000,2025-11-23 16:00:00.000,true,true,true,2,60,Speaker,true,false,4,true
CON04201,6188442099,tier_1,Health Forum X,Virtual,2025-10-03 09:00:00.000,2025-10-03 13:00:00.000,true,true,true,6,360,Delegate,false,false,3,false
CON04202,6523361458,tier_2,Future Care 360,Hybrid,2025-04-20 08:00:00.000,2025-04-20 16:00:00.000,true,true,true,1,60,Delegate,true,false,5,true
CON04203,6512021238,tier_2,Future Care 360,Physical,2025-07-20 09:00:00.000,2025-07-20 13:00:00.000,true,true,true,4,180,Speaker,false,false,4,false
CON04204,5171646157,tier_2,Med Innovation Hub,Virtual,2025-04-27 12:00:00.000,2025-04-27 16:00:00.000,true,true,true,3,135,Delegate,true,false,5,true
CON04205,3012975634,tier_2,Global Med Summit A,Hybrid,2025-04-14 10:00:00.000,2025-04-14 12:00:00.000,true,true,true,1,30,Delegate,false,true,4,false
CON04206,5205146605,tier_1,Med Innovation Hub,Virtual,2025-01-15 09:00:00.000,2025-01-15 15:00:00.000,true,true,true,1,40,Delegate,true,false,5,false
CON04207,2909129863,tier_2,Health Forum X,Virtual,2025-03-17 12:00:00.000,2025-03-17 20:00:00.000,true,true,true,5,300,Delegate,true,false,4,true
CON04208,6689955620,tier_2,Global Med Summit A,Physical,2025-05-06 13:00:00.000,2025-05-06 17:00:00.000,true,true,true,3,135,Chairperson,true,false,3,true
CON04209,6936272653,tier_1,Global Med Summit A,Virtual,2025-11-26 10:00:00.000,2025-11-26 18:00:00.000,true,true,true,5,300,Speaker,false,true,3,false
CON04210,9345654438,tier_2,Clinical Excellence Y,Physical,2025-10-28 08:00:00.000,2025-10-28 10:00:00.000,true,true,true,3,180,Delegate,true,true,5,false
CON04211,4691245387,tier_2,Clinical Excellence Y,Hybrid,2025-08-27 16:00:00.000,2025-08-27 18:00:00.000,true,true,true,4,240,Delegate,true,true,4,true
CON04212,5827237594,tier_1,Future Care 360,Hybrid,2025-09-24 14:00:00.000,2025-09-24 20:00:00.000,true,true,true,3,135,Delegate,false,true,5,true
CON04213,8749536344,tier_2,Future Care 360,Physical,2025-04-22 10:00:00.000,2025-04-22 13:00:00.000,true,true,true,3,90,Delegate,false,true,4,true
CON04214,2209158013,tier_2,Global Med Summit A,Hybrid,2025-08-20 14:00:00.000,2025-08-20 18:00:00.000,true,true,true,3,180,Delegate,true,true,5,true
CON04215,2359076202,tier_2,Clinical Excellence Y,Virtual,2025-08-31 12:00:00.000,2025-08-31 16:00:00.000,true,true,true,6,240,Delegate,true,true,3,false
CON04216,9795758111,tier_2,Therapy Advance Z,Hybrid,2025-10-25 14:00:00.000,2025-10-25 17:00:00.000,true,true,true,6,270,Delegate,false,true,4,false
CON04217,1538054217,tier_1,Clinical Excellence Y,Hybrid,2025-08-01 13:00:00.000,2025-08-01 20:00:00.000,true,true,true,1,30,Delegate,true,false,5,false
CON04218,4889683079,tier_1,World Therapy Connect,Physical,2025-01-05 10:00:00.000,2025-01-05 14:00:00.000,true,true,true,3,180,Delegate,true,true,4,true
CON04219,2249976124,tier_2,Global Med Summit A,Physical,2025-09-29 14:00:00.000,2025-09-29 20:00:00.000,true,true,true,6,360,Delegate,false,true,5,true
CON04220,7907590152,tier_1,Med Innovation Hub,Physical,2025-02-12 10:00:00.000,2025-02-12 18:00:00.000,true,true,true,1,45,Speaker,false,false,3,false
CON04221,7939795928,tier_1,World Therapy Connect,Physical,2025-05-04 10:00:00.000,2025-05-04 13:00:00.000,true,false,false,0,0,Speaker,false,false,2,false
CON04222,7414512462,tier_2,World Therapy Connect,Virtual,2025-08-11 16:00:00.000,2025-08-11 22:00:00.000,true,true,true,3,90,Delegate,false,false,3,true
CON04223,9234657834,tier_2,Med Innovation Hub,Hybrid,2025-04-05 08:00:00.000,2025-04-05 13:00:00.000,true,true,true,4,120,Delegate,false,false,4,false
CON04224,3179363426,tier_2,Health Forum X,Hybrid,2025-03-29 10:00:00.000,2025-03-29 15:00:00.000,true,true,true,1,60,Delegate,true,true,3,true
CON04225,8775800230,tier_2,Clinical Excellence Y,Hybrid,2025-09-07 14:00:00.000,2025-09-07 16:00:00.000,true,true,true,3,135,Speaker,false,false,5,true
CON04226,2622016686,tier_1,Therapy Advance Z,Physical,2025-11-19 11:00:00.000,2025-11-19 16:00:00.000,true,false,false,0,0,Delegate,false,false,2,true
CON04227,8974920409,tier_2,Med Innovation Hub,Virtual,2025-02-03 14:00:00.000,2025-02-03 17:00:00.000,true,true,true,5,300,Delegate,true,true,5,true
CON04228,6398640366,tier_1,World Therapy Connect,Hybrid,2025-01-16 10:00:00.000,2025-01-16 13:00:00.000,true,true,true,5,300,Chairperson,false,true,5,true
CON04229,9220479488,tier_1,Med Innovation Hub,Physical,2025-11-12 14:00:00.000,2025-11-12 17:00:00.000,true,true,false,0,0,Delegate,false,false,2,false
CON04230,8891700132,tier_1,Clinical Excellence Y,Virtual,2025-02-28 12:00:00.000,2025-02-28 16:00:00.000,true,false,false,0,0,Delegate,false,false,1,true
CON04231,4839631200,tier_1,Health Forum X,Virtual,2025-12-27 14:00:00.000,2025-12-27 22:00:00.000,true,false,false,0,0,Delegate,false,false,3,true
CON04232,2785743002,tier_2,Health Forum X,Hybrid,2025-08-16 12:00:00.000,2025-08-16 16:00:00.000,true,false,false,0,0,Chairperson,false,false,2,true
CON04233,4012891980,tier_1,Clinical Excellence Y,Hybrid,2025-12-04 13:00:00.000,2025-12-04 19:00:00.000,true,true,true,1,30,Delegate,false,false,4,true
CON04234,3316572330,tier_1,Health Forum X,Virtual,2025-02-22 09:00:00.000,2025-02-22 11:00:00.000,true,false,false,0,0,Speaker,false,false,1,true
CON04235,7722400286,tier_1,Therapy Advance Z,Virtual,2025-02-28 09:00:00.000,2025-02-28 12:00:00.000,true,false,false,0,0,Delegate,false,false,1,false
CON04236,3849195136,tier_2,Med Innovation Hub,Virtual,2025-02-13 13:00:00.000,2025-02-13 16:00:00.000,true,true,true,5,200,Delegate,true,true,3,true
CON04237,5397560325,tier_1,Med Innovation Hub,Physical,2025-09-17 14:00:00.000,2025-09-17 20:00:00.000,true,true,true,2,90,Delegate,true,false,4,false
CON04238,5750331329,tier_1,Global Med Summit A,Physical,2025-04-30 16:00:00.000,2025-05-01 00:00:00.000,true,true,false,0,0,Speaker,false,false,3,false
CON04239,9245672946,tier_2,Health Forum X,Hybrid,2025-11-12 15:00:00.000,2025-11-12 23:00:00.000,true,true,true,5,150,Delegate,true,false,3,false
CON04240,1048230532,tier_1,Therapy Advance Z,Physical,2025-02-16 15:00:00.000,2025-02-16 22:00:00.000,true,true,false,0,0,Delegate,false,false,3,true
CON04241,5319839934,tier_2,Therapy Advance Z,Virtual,2025-06-07 15:00:00.000,2025-06-07 22:00:00.000,true,true,true,4,120,Speaker,true,true,5,false
CON04242,9457472534,tier_1,Clinical Excellence Y,Virtual,2025-06-06 16:00:00.000,2025-06-06 20:00:00.000,true,true,false,0,0,Delegate,false,false,2,true
CON04243,1143531696,tier_2,Med Innovation Hub,Physical,2025-02-12 08:00:00.000,2025-02-12 11:00:00.000,true,false,false,0,0,Delegate,false,false,2,true
CON04244,6999905027,tier_1,Therapy Advance Z,Virtual,2025-07-17 13:00:00.000,2025-07-17 21:00:00.000,true,true,true,6,240,Speaker,true,false,5,true
CON04245,5023583032,tier_1,Clinical Excellence Y,Physical,2025-04-22 13:00:00.000,2025-04-22 16:00:00.000,true,true,true,2,120,Delegate,true,false,3,true
CON04246,2998685103,tier_1,Therapy Advance Z,Physical,2025-09-30 10:00:00.000,2025-09-30 13:00:00.000,true,true,true,5,150,Delegate,false,true,4,false
CON04247,1917281967,tier_1,Clinical Excellence Y,Physical,2025-04-02 15:00:00.000,2025-04-02 22:00:00.000,true,true,false,0,0,Delegate,false,false,3,true
CON04248,6654283754,tier_1,Med Innovation Hub,Hybrid,2025-02-03 16:00:00.000,2025-02-03 18:00:00.000,true,true,false,0,0,Delegate,false,false,2,true
CON04249,2201579607,tier_2,World Therapy Connect,Hybrid,2025-04-30 08:00:00.000,2025-04-30 13:00:00.000,true,true,false,0,0,Delegate,false,false,3,false
CON04250,9348066846,tier_2,Future Care 360,Virtual,2025-05-15 15:00:00.000,2025-05-15 20:00:00.000,true,true,true,1,30,Delegate,false,false,5,false
CON04251,7525068035,tier_2,World Therapy Connect,Hybrid,2025-09-21 09:00:00.000,2025-09-21 15:00:00.000,true,true,true,2,90,Delegate,false,false,4,true
CON04252,8834168620,tier_2,Future Care 360,Hybrid,2025-02-15 08:00:00.000,2025-02-15 11:00:00.000,true,true,true,2,120,Delegate,false,false,3,true
CON04253,7486437868,tier_1,Therapy Advance Z,Virtual,2025-02-28 15:00:00.000,2025-02-28 17:00:00.000,true,true,false,0,0,Speaker,false,false,2,true
CON04254,2825052852,tier_2,Clinical Excellence Y,Hybrid,2025-11-29 09:00:00.000,2025-11-29 15:00:00.000,true,true,true,4,240,Delegate,true,true,3,true
CON04255,7480941865,tier_2,Clinical Excellence Y,Physical,2025-05-17 13:00:00.000,2025-05-17 19:00:00.000,true,false,false,0,0,Delegate,false,false,1,false
CON04256,6357633774,tier_1,World Therapy Connect,Hybrid,2025-10-07 11:00:00.000,2025-10-07 17:00:00.000,true,true,true,3,120,Delegate,true,false,4,true
CON04257,5843170279,tier_1,Health Forum X,Physical,2025-01-02 11:00:00.000,2025-01-02 16:00:00.000,true,true,false,0,0,Delegate,false,false,1,false
CON04258,3185459760,tier_1,Clinical Excellence Y,Hybrid,2025-04-10 11:00:00.000,2025-04-10 14:00:00.000,true,false,false,0,0,Delegate,false,false,1,true
CON04259,5899793968,tier_2,Med Innovation Hub,Hybrid,2025-09-24 13:00:00.000,2025-09-24 19:00:00.000,true,false,false,0,0,Delegate,false,false,3,false
CON04260,4446122754,tier_1,Clinical Excellence Y,Physical,2025-01-19 15:00:00.000,2025-01-19 23:00:00.000,true,true,true,2,90,Delegate,true,false,5,true
CON04261,2998685103,tier_1,Therapy Advance Z,Hybrid,2025-08-17 09:00:00.000,2025-08-17 13:00:00.000,true,true,true,3,135,Delegate,true,false,3,false
CON04262,3855150077,tier_1,Global Med Summit A,Physical,2025-04-17 11:00:00.000,2025-04-17 13:00:00.000,true,true,true,1,45,Delegate,true,true,3,true
CON04263,6390125357,tier_1,World Therapy Connect,Hybrid,2025-07-13 10:00:00.000,2025-07-13 13:00:00.000,true,true,true,3,180,Speaker,false,false,4,true
CON04264,1586113751,tier_2,Future Care 360,Physical,2025-06-01 14:00:00.000,2025-06-01 16:00:00.000,true,true,true,4,180,Delegate,true,true,3,true
CON04265,5759736266,tier_2,Clinical Excellence Y,Hybrid,2025-09-22 08:00:00.000,2025-09-22 13:00:00.000,true,true,true,4,160,Delegate,true,false,3,false
CON04266,9764399475,tier_2,Clinical Excellence Y,Hybrid,2025-06-05 14:00:00.000,2025-06-05 21:00:00.000,true,false,false,0,0,Speaker,false,false,2,true
CON04267,6694647088,tier_1,Med Innovation Hub,Virtual,2025-06-03 14:00:00.000,2025-06-03 16:00:00.000,true,true,true,6,180,Delegate,false,false,4,false
CON04268,5796746059,tier_1,Health Forum X,Virtual,2025-03-23 09:00:00.000,2025-03-23 13:00:00.000,true,true,true,3,120,Delegate,false,false,5,true
CON04269,3943290601,tier_1,Therapy Advance Z,Hybrid,2025-07-30 09:00:00.000,2025-07-30 17:00:00.000,true,false,false,0,0,Delegate,false,false,3,false
CON04270,6121136845,tier_2,Therapy Advance Z,Hybrid,2025-02-27 15:00:00.000,2025-02-27 23:00:00.000,true,true,true,5,200,Delegate,false,false,5,true
CON04271,8230739413,tier_1,Med Innovation Hub,Physical,2025-05-19 08:00:00.000,2025-05-19 13:00:00.000,true,true,true,6,180,Delegate,false,true,5,true
CON04272,2948871332,tier_1,Clinical Excellence Y,Physical,2025-05-03 13:00:00.000,2025-05-03 17:00:00.000,true,true,true,3,135,Delegate,false,false,3,false
CON04273,3122376342,tier_2,Med Innovation Hub,Physical,2025-12-10 15:00:00.000,2025-12-10 20:00:00.000,true,true,true,1,60,Chairperson,true,true,5,true
CON04274,2188237934,tier_1,World Therapy Connect,Hybrid,2025-02-23 11:00:00.000,2025-02-23 16:00:00.000,true,false,false,0,0,Delegate,false,false,1,true
CON04275,9153094725,tier_2,Clinical Excellence Y,Hybrid,2025-09-28 11:00:00.000,2025-09-28 19:00:00.000,true,true,true,4,120,Delegate,false,true,3,false
CON04276,6628023881,tier_1,Therapy Advance Z,Hybrid,2025-04-18 09:00:00.000,2025-04-18 16:00:00.000,true,false,false,0,0,Delegate,false,false,1,true
CON04277,4065858741,tier_1,Global Med Summit A,Virtual,2025-01-27 14:00:00.000,2025-01-27 21:00:00.000,true,false,false,0,0,Delegate,false,false,2,true
CON04278,8300397956,tier_2,Future Care 360,Virtual,2025-05-08 11:00:00.000,2025-05-08 17:00:00.000,true,true,true,5,225,Delegate,true,false,3,false
CON04279,6640789598,tier_2,Future Care 360,Virtual,2025-04-03 16:00:00.000,2025-04-04 00:00:00.000,true,false,false,0,0,Delegate,false,false,1,false
CON04280,7453598307,tier_2,Health Forum X,Hybrid,2025-07-25 09:00:00.000,2025-07-25 11:00:00.000,true,true,true,6,240,Delegate,true,false,5,false
CON04281,6858515087,tier_2,Health Forum X,Virtual,2025-10-24 12:00:00.000,2025-10-24 15:00:00.000,true,false,false,0,0,Delegate,false,false,2,true
CON04282,7586881785,tier_2,Med Innovation Hub,Hybrid,2025-11-21 13:00:00.000,2025-11-21 20:00:00.000,true,true,true,1,30,Delegate,true,false,5,false
CON04283,5814110794,tier_1,Global Med Summit A,Hybrid,2025-11-22 14:00:00.000,2025-11-22 19:00:00.000,true,true,true,4,120,Delegate,true,false,4,false
CON04284,4315025322,tier_2,Health Forum X,Virtual,2025-03-29 14:00:00.000,2025-03-29 21:00:00.000,true,true,true,5,225,Delegate,true,false,5,true
CON04285,7351550942,tier_1,World Therapy Connect,Virtual,2025-06-24 14:00:00.000,2025-06-24 17:00:00.000,true,true,true,2,60,Delegate,false,false,4,true
CON04286,6946788199,tier_2,World Therapy Connect,Hybrid,2025-12-24 13:00:00.000,2025-12-24 19:00:00.000,true,false,false,0,0,Delegate,false,false,2,true
CON04287,1262427958,tier_2,World Therapy Connect,Virtual,2025-08-30 10:00:00.000,2025-08-30 12:00:00.000,true,false,false,0,0,Speaker,false,false,3,false
CON04288,2297437858,tier_2,Global Med Summit A,Hybrid,2025-01-11 10:00:00.000,2025-01-11 13:00:00.000,true,false,false,0,0,Speaker,false,false,1,true
CON04289,5939340632,tier_2,Health Forum X,Physical,2025-01-31 15:00:00.000,2025-01-31 23:00:00.000,true,true,true,1,60,Speaker,true,true,3,false
CON04290,3613886670,tier_1,World Therapy Connect,Physical,2025-01-10 16:00:00.000,2025-01-10 19:00:00.000,true,false,false,0,0,Delegate,false,false,2,true
CON04291,8667961903,tier_2,World Therapy Connect,Hybrid,2025-07-04 09:00:00.000,2025-07-04 13:00:00.000,true,true,true,3,90,Delegate,true,true,5,false
CON04292,4095434188,tier_2,Health Forum X,Physical,2025-02-18 13:00:00.000,2025-02-18 18:00:00.000,true,true,true,6,240,Delegate,true,false,3,false
CON04293,7377103887,tier_2,Med Innovation Hub,Hybrid,2025-07-16 15:00:00.000,2025-07-16 22:00:00.000,true,true,true,1,45,Delegate,false,false,3,true
CON04294,3320748166,tier_1,Future Care 360,Hybrid,2025-03-12 16:00:00.000,2025-03-12 19:00:00.000,true,true,true,2,60,Delegate,true,true,3,true
CON04295,1648748364,tier_1,Future Care 360,Hybrid,2025-08-11 14:00:00.000,2025-08-11 21:00:00.000,true,false,false,0,0,Delegate,false,false,1,true
CON04296,5563983489,tier_1,Global Med Summit A,Physical,2025-10-03 11:00:00.000,2025-10-03 13:00:00.000,true,true,true,2,120,Delegate,true,false,5,true
CON04297,8003615395,tier_2,Health Forum X,Hybrid,2025-06-07 10:00:00.000,2025-06-07 12:00:00.000,true,true,true,3,180,Delegate,false,true,3,false
CON04298,2998685103,tier_1,World Therapy Connect,Virtual,2025-03-16 15:00:00.000,2025-03-16 18:00:00.000,true,false,false,0,0,Delegate,false,false,3,false
CON04299,4840149043,tier_2,Future Care 360,Virtual,2025-01-22 09:00:00.000,2025-01-22 16:00:00.000,true,true,true,4,240,Delegate,true,true,5,true
CON04300,2862261261,tier_1,Global Med Summit A,Virtual,2025-08-31 09:00:00.000,2025-08-31 17:00:00.000,true,true,true,6,270,Speaker,false,false,5,true
CON04301,4223575360,tier_2,Clinical Excellence Y,Virtual,2025-08-15 10:00:00.000,2025-08-15 13:00:00.000,true,false,false,0,0,Delegate,false,false,2,true
CON04302,1495472208,tier_1,Clinical Excellence Y,Virtual,2025-05-26 13:00:00.000,2025-05-26 20:00:00.000,true,true,true,6,240,Speaker,false,false,4,false
CON04303,6617315058,tier_1,Global Med Summit A,Hybrid,2025-06-19 13:00:00.000,2025-06-19 16:00:00.000,true,false,false,0,0,Delegate,false,false,2,false
CON04304,3751925780,tier_1,Global Med Summit A,Hybrid,2025-09-27 13:00:00.000,2025-09-27 17:00:00.000,true,true,true,3,120,Delegate,true,false,3,true
CON04305,9622675338,tier_2,Therapy Advance Z,Physical,2025-10-24 11:00:00.000,2025-10-24 17:00:00.000,true,true,true,6,240,Chairperson,true,false,4,true
CON04306,2750546398,tier_2,Med Innovation Hub,Virtual,2025-12-14 11:00:00.000,2025-12-14 19:00:00.000,true,true,true,3,180,Speaker,false,false,5,true
CON04307,7641821186,tier_2,World Therapy Connect,Physical,2025-02-22 13:00:00.000,2025-02-22 19:00:00.000,true,true,true,1,40,Speaker,false,false,5,true
CON04308,2559187932,tier_1,Future Care 360,Physical,2025-10-05 14:00:00.000,2025-10-05 18:00:00.000,true,true,true,3,120,Delegate,true,false,3,true
CON04309,7577516573,tier_2,Med Innovation Hub,Physical,2025-07-15 08:00:00.000,2025-07-15 16:00:00.000,true,true,true,1,60,Delegate,false,false,4,true
CON04310,3898263618,tier_2,Global Med Summit A,Hybrid,2025-08-23 12:00:00.000,2025-08-23 20:00:00.000,true,true,true,5,300,Delegate,true,false,5,true
CON04311,5397560325,tier_1,Med Innovation Hub,Physical,2025-09-17 14:00:00.000,2025-09-17 20:00:00.000,true,true,true,2,90,Delegate,true,false,4,false
CON04312,9294477540,tier_2,Future Care 360,Virtual,2025-03-19 13:00:00.000,2025-03-19 17:00:00.000,true,false,false,0,0,Delegate,false,false,3,false
CON04313,1180388444,tier_2,Clinical Excellence Y,Virtual,2025-01-16 10:00:00.000,2025-01-16 13:00:00.000,true,true,false,0,0,Delegate,false,false,1,true
CON04314,9342583573,tier_2,World Therapy Connect,Physical,2025-01-29 08:00:00.000,2025-01-29 10:00:00.000,true,true,true,2,90,Delegate,true,true,5,false
CON04315,1525357281,tier_1,Health Forum X,Virtual,2025-12-07 10:00:00.000,2025-12-07 18:00:00.000,true,true,true,2,60,Delegate,true,false,5,true
CON04316,7966067342,tier_2,World Therapy Connect,Virtual,2025-10-27 10:00:00.000,2025-10-27 18:00:00.000,true,false,false,0,0,Delegate,false,false,2,true
CON04317,7350980824,tier_2,Global Med Summit A,Virtual,2025-01-30 08:00:00.000,2025-01-30 13:00:00.000,true,true,true,5,150,Delegate,true,false,5,true
CON04318,8936060738,tier_2,Therapy Advance Z,Hybrid,2025-09-30 11:00:00.000,2025-09-30 16:00:00.000,true,true,false,0,0,Delegate,false,false,2,true
CON04319,8955124685,tier_1,Therapy Advance Z,Hybrid,2025-05-05 14:00:00.000,2025-05-05 18:00:00.000,true,true,true,2,60,Delegate,false,false,3,false
CON04320,5565106005,tier_1,Global Med Summit A,Physical,2025-06-22 09:00:00.000,2025-06-22 12:00:00.000,true,true,true,2,60,Delegate,false,false,5,false
CON04321,9437362069,tier_1,Therapy Advance Z,Virtual,2025-07-28 08:00:00.000,2025-07-28 12:00:00.000,true,true,true,4,240,Delegate,false,false,5,false
CON04322,2120888764,tier_1,World Therapy Connect,Virtual,2025-01-18 09:00:00.000,2025-01-18 15:00:00.000,true,false,false,0,0,Delegate,false,false,2,true
CON04323,3143674931,tier_2,Clinical Excellence Y,Virtual,2025-12-17 14:00:00.000,2025-12-17 22:00:00.000,true,true,true,5,150,Delegate,true,false,4,false
CON04324,3280932055,tier_2,World Therapy Connect,Physical,2025-06-05 13:00:00.000,2025-06-05 17:00:00.000,true,true,true,1,30,Delegate,false,false,3,true
CON04325,9920815795,tier_1,World Therapy Connect,Virtual,2025-05-23 16:00:00.000,2025-05-23 19:00:00.000,true,true,true,3,135,Delegate,true,false,4,false
CON04326,2724067589,tier_1,Health Forum X,Virtual,2025-06-09 08:00:00.000,2025-06-09 13:00:00.000,true,false,false,0,0,Delegate,false,false,1,false
CON04327,6737820387,tier_1,World Therapy Connect,Virtual,2025-04-04 10:00:00.000,2025-04-04 14:00:00.000,true,true,true,4,120,Delegate,true,false,5,true
CON04328,9391457656,tier_2,Therapy Advance Z,Physical,2025-10-21 11:00:00.000,2025-10-21 19:00:00.000,true,false,false,0,0,Delegate,false,false,1,true
CON04329,9681694377,tier_2,Clinical Excellence Y,Virtual,2025-10-23 15:00:00.000,2025-10-23 21:00:00.000,true,true,true,5,300,Delegate,true,false,4,false
CON04330,5204422740,tier_2,World Therapy Connect,Hybrid,2025-11-16 08:00:00.000,2025-11-16 16:00:00.000,true,true,true,4,240,Delegate,false,false,4,true
CON04331,7697105803,tier_2,Health Forum X,Hybrid,2025-07-24 10:00:00.000,2025-07-24 18:00:00.000,true,true,true,4,180,Delegate,false,true,5,true
CON04332,2493993328,tier_2,Therapy Advance Z,Hybrid,2025-05-30 11:00:00.000,2025-05-30 13:00:00.000,true,true,true,3,135,Delegate,false,false,4,false
CON04333,6778964789,tier_1,Health Forum X,Hybrid,2025-05-14 12:00:00.000,2025-05-14 14:00:00.000,true,false,false,0,0,Delegate,false,false,2,true
CON04334,3830044347,tier_2,Therapy Advance Z,Virtual,2025-08-14 14:00:00.000,2025-08-14 18:00:00.000,true,false,false,0,0,Chairperson,false,false,3,true
CON04335,2356712324,tier_2,Clinical Excellence Y,Virtual,2025-02-26 15:00:00.000,2025-02-26 20:00:00.000,true,true,true,1,30,Delegate,false,true,5,true
CON04336,5657541431,tier_2,Global Med Summit A,Hybrid,2025-05-09 10:00:00.000,2025-05-09 13:00:00.000,true,true,false,0,0,Delegate,false,false,3,false
CON04337,2493993328,tier_2,Future Care 360,Hybrid,2025-03-02 16:00:00.000,2025-03-02 20:00:00.000,true,true,true,6,240,Delegate,true,false,5,false
CON04338,9421830326,tier_2,Therapy Advance Z,Physical,2025-01-15 15:00:00.000,2025-01-15 21:00:00.000,true,true,true,2,90,Delegate,true,false,5,false
CON04339,4718159285,tier_1,Med Innovation Hub,Hybrid,2025-03-07 10:00:00.000,2025-03-07 13:00:00.000,true,true,true,2,80,Delegate,false,false,4,true
CON04340,8230739413,tier_1,Therapy Advance Z,Physical,2025-12-25 15:00:00.000,2025-12-25 18:00:00.000,true,true,true,5,225,Delegate,true,false,5,true
CON04341,1939565669,tier_1,Health Forum X,Hybrid,2025-07-09 11:00:00.000,2025-07-09 17:00:00.000,true,false,false,0,0,Delegate,false,false,1,true
CON04342,7592376703,tier_1,World Therapy Connect,Virtual,2025-07-01 14:00:00.000,2025-07-01 22:00:00.000,true,true,true,4,240,Delegate,true,false,3,true
